composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
Tl2PAuS4,2.58,0.96,2.28625,2.58,6.0,3.0,11.0,14.5,1.625,16.0,145.0,40.0,119.125,17.15625,1.0,2.0,1.875,2.0,4.0,2.625,1.46875,5.0,27.0,22.0,13.5,9.625,5.0,5.0,2.625,1.28125,5.0,2.75,1.1875,2.2
Tl2S,2.58,0.96,1.9400000000000002,1.62,6.0,3.0,13.0,14.0,1.3333333333333333,13.0,145.0,40.0,131.66666666666666,17.777777777777782,2.0,2.0,2.0,2.0,3.0,2.0,1.3333333333333333,6.0,27.0,21.0,20.0,9.333333333333334,5.0,3.0,4.0,1.3333333333333333,5.0,4.0,1.3333333333333333,1.0
Tl2Se,2.55,0.9299999999999997,1.93,1.62,6.0,2.0,13.0,14.0,1.3333333333333333,13.0,145.0,25.0,136.66666666666666,11.111111111111114,2.0,2.0,2.0,2.0,3.0,2.0,1.3333333333333333,16.0,27.0,11.0,23.333333333333332,4.888888888888889,5.0,3.0,4.0,1.3333333333333333,5.0,4.0,1.3333333333333333,0.37
Tl2Te3As2Se,2.55,0.9299999999999997,2.0562500000000004,2.1,6.0,2.0,13.0,15.0,1.0,16.0,145.0,26.0,132.75,10.0625,2.0,2.0,2.0,2.0,3.0,3.0,1.0,15.0,27.0,12.0,18.5,4.25,5.0,3.0,3.0,1.0,5.0,3.0,1.0,0.67
Tl2TeBr6,2.96,1.3399999999999999,2.5666666666666664,2.96,6.0,2.0,13.0,16.0,1.3333333333333333,17.0,145.0,25.0,127.55555555555556,10.074074074074074,2.0,2.0,2.0,2.0,4.0,4.0,1.3333333333333333,16.0,27.0,11.0,19.11111111111111,3.5061728395061724,5.0,4.0,2.0,1.3333333333333333,5.0,2.0,1.3333333333333333,2.06
Tl2TeI6,2.66,1.04,2.3666666666666667,2.66,6.0,1.0,13.0,16.0,1.3333333333333333,17.0,145.0,7.0,140.22222222222223,2.1234567901234604,2.0,2.0,2.0,2.0,4.0,4.0,1.3333333333333333,16.0,27.0,11.0,19.11111111111111,3.5061728395061724,5.0,4.0,2.0,1.3333333333333333,5.0,2.0,1.3333333333333333,1.47
Tl2TeS3,2.58,0.96,2.18,2.58,6.0,3.0,13.0,15.0,1.3333333333333333,16.0,145.0,40.0,123.83333333333333,18.833333333333332,2.0,2.0,2.0,2.0,3.0,3.0,1.3333333333333333,6.0,27.0,21.0,14.666666666666666,8.666666666666666,5.0,3.0,3.0,1.3333333333333333,5.0,3.0,1.3333333333333333,1.6
Tl3AsSe3,2.55,0.9299999999999997,2.0985714285714288,1.62,6.0,2.0,13.0,14.571428571428571,1.346938775510204,13.0,145.0,26.0,130.57142857142858,12.367346938775512,2.0,2.0,2.0,2.0,3.0,2.5714285714285716,1.346938775510204,15.0,27.0,12.0,20.571428571428573,5.5102040816326525,5.0,3.0,3.4285714285714284,1.346938775510204,5.0,3.4285714285714284,1.346938775510204,1.3
Tl4CdI6,2.66,1.04,2.193636363636364,2.66,6.0,1.0,12.0,15.090909090909092,2.0826446280991733,17.0,145.0,6.0,141.63636363636363,2.8760330578512385,2.0,2.0,2.0,2.0,5.0,3.090909090909091,2.0826446280991733,12.0,27.0,15.0,20.181818181818183,4.958677685950414,5.0,5.0,2.3636363636363638,1.9173553719008267,5.0,2.3636363636363638,1.9173553719008267,2.8
Tl4CuTeO6,3.44,1.8199999999999998,2.5933333333333333,3.44,6.0,4.0,11.0,14.583333333333334,1.6527777777777777,16.0,145.0,79.0,103.83333333333333,37.833333333333336,1.0,2.0,1.9166666666666667,2.0,4.0,2.6666666666666665,1.5555555555555554,6.0,27.0,21.0,14.25,8.791666666666666,5.0,5.0,2.8333333333333335,1.4444444444444446,5.0,2.9166666666666665,1.3888888888888886,2.2
Tl4In3GaS8,2.58,0.96,2.141875,2.58,6.0,3.0,13.0,14.5,1.5,16.0,145.0,40.0,123.0,18.125,2.0,2.0,2.0,2.0,3.0,2.5,1.5,6.0,27.0,21.0,13.0,7.0,5.0,3.0,3.5,1.5,5.0,3.5,1.5,2.63
Tl6Cu(TeO5)2,3.44,1.8199999999999998,2.643157894736842,3.44,6.0,4.0,11.0,14.789473684210526,1.5290858725761776,16.0,145.0,79.0,102.0,37.89473684210526,1.0,2.0,1.9473684210526316,2.0,4.0,2.8421052631578947,1.4626038781163435,6.0,27.0,21.0,13.947368421052632,8.67590027700831,5.0,5.0,2.8421052631578947,1.3628808864265927,5.0,2.8947368421052633,1.329639889196676,2.3
TlAgSe2,2.55,0.9299999999999997,2.1624999999999996,2.55,6.0,2.0,11.0,14.0,2.0,16.0,145.0,25.0,132.5,12.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,27.0,16.0,17.5,4.75,5.0,5.0,2.25,1.375,5.0,2.5,1.25,0.72
TlAgTe2,2.1,0.48,1.9375,2.1,6.0,1.0,11.0,14.0,2.0,16.0,145.0,7.0,141.5,3.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,27.0,16.0,17.5,4.75,5.0,5.0,2.25,1.375,5.0,2.5,1.25,0.1
TlAsS2,2.58,0.96,2.24,2.58,6.0,3.0,13.0,15.0,1.0,16.0,145.0,40.0,118.5,13.5,2.0,2.0,2.0,2.0,3.0,3.0,1.0,6.0,27.0,21.0,13.5,7.5,5.0,3.0,3.0,1.0,5.0,3.0,1.0,2.15
TlAsSe2,2.55,0.9299999999999997,2.225,2.55,6.0,2.0,13.0,15.0,1.0,16.0,145.0,26.0,126.0,9.5,2.0,2.0,2.0,2.0,3.0,3.0,1.0,15.0,27.0,12.0,18.5,4.25,5.0,3.0,3.0,1.0,5.0,3.0,1.0,1.35
TlBiTe2,2.1,0.48,1.96,2.1,6.0,1.0,13.0,15.0,1.0,16.0,148.0,10.0,142.25,4.25,2.0,2.0,2.0,2.0,3.0,3.0,1.0,16.0,29.0,13.0,22.0,6.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,0.12
TlBiTe3,2.1,0.48,1.9880000000000002,2.1,6.0,1.0,13.0,15.2,0.9600000000000002,16.0,148.0,10.0,141.4,4.080000000000001,2.0,2.0,2.0,2.0,3.0,3.2,0.96,16.0,29.0,13.0,20.8,5.76,5.0,3.0,2.8,0.96,5.0,2.8,0.96,0.5
TlCdS2,2.58,0.96,2.1175,2.58,6.0,3.0,12.0,14.25,1.75,16.0,145.0,40.0,124.75,19.75,2.0,2.0,2.0,2.0,4.0,2.25,1.75,6.0,27.0,21.0,12.75,7.125,5.0,5.0,2.25,1.375,5.0,2.25,1.375,1.5
TlCr5(Se3S)2,2.58,0.96,2.17,2.55,6.0,3.0,6.0,12.214285714285714,4.438775510204081,16.0,145.0,40.0,126.42857142857143,11.63265306122449,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,11.785714285714286,5.785714285714286,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.75
TlCr5(SeS)4,2.58,0.96,2.174285714285714,1.66,6.0,3.0,6.0,12.214285714285714,4.438775510204082,6.0,145.0,40.0,124.28571428571429,13.469387755102042,1.0,2.0,1.6428571428571428,1.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,10.357142857142858,5.6020408163265305,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.85
TlCr5(SeS3)2,2.58,0.96,2.1785714285714284,2.58,6.0,3.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,40.0,122.14285714285714,15.306122448979592,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081634,6.0,27.0,21.0,8.928571428571429,4.6020408163265305,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081634,0.94
TlCr5S8,2.58,0.96,2.182857142857143,2.58,6.0,3.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,40.0,120.0,17.142857142857142,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,7.5,2.7857142857142856,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,1.01
TlCr5Se3S5,2.58,0.96,2.176428571428571,1.66,6.0,3.0,6.0,12.214285714285714,4.438775510204082,6.0,145.0,40.0,123.21428571428571,14.387755102040815,1.0,2.0,1.6428571428571428,1.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,9.642857142857142,5.20408163265306,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.89
TlCr5Se5S3,2.58,0.96,2.1721428571428567,1.66,6.0,3.0,6.0,12.214285714285714,4.438775510204082,6.0,145.0,40.0,125.35714285714286,12.551020408163266,1.0,2.0,1.6428571428571428,1.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,11.071428571428571,5.795918367346938,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.8
TlCr5Se7S,2.58,0.96,2.1678571428571423,2.55,6.0,3.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,40.0,127.5,10.714285714285714,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081634,6.0,27.0,21.0,12.5,5.571428571428571,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081634,0.71
TlCr5Se8,2.55,0.9299999999999997,2.1657142857142855,2.55,6.0,2.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,25.0,128.57142857142858,9.79591836734694,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,13.214285714285714,5.153061224489796,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.67
TlCr5SeS7,2.58,0.96,2.1807142857142856,2.58,6.0,3.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,40.0,121.07142857142857,16.224489795918366,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,8.214285714285714,3.795918367346938,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.97
TlCuCl3,3.16,1.54,2.6,3.16,6.0,3.0,11.0,15.0,2.4,17.0,145.0,43.0,116.6,17.52,1.0,2.0,1.8,2.0,5.0,3.2,2.16,7.0,27.0,20.0,11.8,6.08,5.0,5.0,1.6,1.36,5.0,1.8,1.28,2.98
TlCuSe2,2.55,0.9299999999999997,2.155,2.55,6.0,2.0,11.0,14.0,2.0,16.0,145.0,25.0,129.25,9.25,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,27.0,16.0,17.5,4.75,5.0,5.0,2.25,1.375,5.0,2.5,1.25,1.07
TlGaS2,2.58,0.96,2.1475,2.58,6.0,3.0,13.0,14.5,1.5,16.0,145.0,40.0,119.25,14.25,2.0,2.0,2.0,2.0,3.0,2.5,1.5,6.0,27.0,21.0,13.0,7.0,5.0,3.0,3.5,1.5,5.0,3.5,1.5,3.4
TlGaSe2,2.55,0.9299999999999997,2.1325,2.55,6.0,2.0,13.0,14.5,1.5,16.0,145.0,25.0,126.75,9.125,2.0,2.0,2.0,2.0,3.0,2.5,1.5,13.0,27.0,14.0,18.0,4.5,5.0,3.0,3.5,1.5,5.0,3.5,1.5,1.65
TlGaTe2,2.1,0.48,1.9075000000000002,2.1,6.0,2.0,13.0,14.5,1.5,16.0,145.0,23.0,135.75,6.875,2.0,2.0,2.0,2.0,3.0,2.5,1.5,13.0,27.0,14.0,18.0,4.5,5.0,3.0,3.5,1.5,5.0,3.5,1.5,1.8
TlHg6S4Br5,2.96,1.3399999999999999,2.42125,2.0,6.0,3.0,12.0,14.625,2.171875,12.0,145.0,40.0,122.3125,10.1015625,2.0,2.0,2.0,2.0,5.0,2.625,2.171875,6.0,27.0,21.0,18.25,6.90625,5.0,5.0,1.125,0.921875,5.0,1.125,0.921875,3.03
TlHg6Se4Br5,2.96,1.3399999999999999,2.4137500000000003,2.0,6.0,2.0,12.0,14.625,2.171875,12.0,145.0,25.0,126.0625,6.8203125,2.0,2.0,2.0,2.0,5.0,2.625,2.171875,16.0,27.0,11.0,20.75,4.71875,5.0,5.0,1.125,0.921875,5.0,1.125,0.921875,2.8
TlInGeS4,2.58,0.96,2.2471428571428573,2.58,6.0,3.0,13.0,14.857142857142858,1.3061224489795917,16.0,145.0,40.0,118.14285714285714,15.020408163265305,2.0,2.0,2.0,2.0,3.0,2.857142857142857,1.3061224489795917,6.0,27.0,21.0,11.142857142857142,5.877551020408163,5.0,3.0,3.142857142857143,1.3061224489795917,5.0,3.142857142857143,1.3061224489795917,2.3
TlInHgS3,2.58,0.96,2.19,2.58,6.0,3.0,12.0,14.333333333333334,1.6666666666666667,16.0,145.0,40.0,122.33333333333333,17.333333333333332,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.6666666666666667,6.0,27.0,21.0,14.0,8.333333333333334,5.0,5.0,2.6666666666666665,1.5555555555555556,5.0,2.6666666666666665,1.5555555555555556,1.74
TlInTe2,2.1,0.48,1.9000000000000001,2.1,6.0,1.0,13.0,14.5,1.5,16.0,145.0,7.0,140.75,2.75,2.0,2.0,2.0,2.0,3.0,2.5,1.5,13.0,27.0,14.0,18.0,4.5,5.0,3.0,3.5,1.5,5.0,3.5,1.5,0.62
TlN,3.04,1.42,2.33,1.62,6.0,4.0,13.0,14.0,1.0,13.0,145.0,74.0,108.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,27.0,22.0,16.0,11.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,1.4
TlN3,3.04,1.42,2.6850000000000005,3.04,6.0,4.0,13.0,14.5,0.75,15.0,145.0,74.0,89.5,27.75,2.0,2.0,2.0,2.0,2.0,2.5,0.75,5.0,27.0,22.0,10.5,8.25,5.0,2.0,3.5,0.75,5.0,3.5,0.75,3.58
TlPS2,2.58,0.96,2.2425,2.58,6.0,3.0,13.0,15.0,1.0,16.0,145.0,40.0,115.5,14.75,2.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,27.0,22.0,11.0,8.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,1.6
TlPSe2,2.55,0.9299999999999997,2.2275,2.55,6.0,3.0,13.0,15.0,1.0,16.0,145.0,38.0,123.0,11.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,27.0,22.0,16.0,5.5,5.0,3.0,3.0,1.0,5.0,3.0,1.0,0.5
TlS,2.58,0.96,2.1,1.62,6.0,3.0,13.0,14.5,1.5,13.0,145.0,40.0,125.0,20.0,2.0,2.0,2.0,2.0,3.0,2.5,1.5,6.0,27.0,21.0,16.5,10.5,5.0,3.0,3.5,1.5,5.0,3.5,1.5,1.36
TlS2,2.58,0.96,2.2600000000000002,2.58,6.0,3.0,13.0,15.0,1.3333333333333333,16.0,145.0,40.0,118.33333333333333,17.777777777777775,2.0,2.0,2.0,2.0,3.0,3.0,1.3333333333333333,6.0,27.0,21.0,13.0,9.333333333333334,5.0,3.0,3.0,1.3333333333333333,5.0,3.0,1.3333333333333333,1.8
TlSbSe2,2.55,0.9299999999999997,2.1925,2.55,6.0,2.0,13.0,15.0,1.0,16.0,145.0,25.0,131.0,11.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,15.0,27.0,12.0,18.5,4.25,5.0,3.0,3.0,1.0,5.0,3.0,1.0,0.82
TlSbTe3,2.1,0.48,1.9940000000000002,2.1,6.0,1.0,13.0,15.2,0.9600000000000002,16.0,145.0,7.0,139.6,2.1599999999999966,2.0,2.0,2.0,2.0,3.0,3.2,0.96,15.0,27.0,12.0,18.0,3.6,5.0,3.0,2.8,0.96,5.0,2.8,0.96,0.38
TlSnAuSe3,2.55,0.9299999999999997,2.295,2.55,6.0,2.0,11.0,14.333333333333334,1.6666666666666667,16.0,145.0,25.0,130.0,10.0,1.0,2.0,1.8333333333333333,2.0,4.0,2.5,1.5,14.0,27.0,13.0,19.0,4.666666666666667,5.0,5.0,2.5,1.3333333333333333,5.0,2.6666666666666665,1.2222222222222223,1.2
TlTeP,2.19,0.5699999999999998,1.97,1.62,6.0,3.0,13.0,14.666666666666666,1.1111111111111114,13.0,145.0,38.0,130.0,15.333333333333334,2.0,2.0,2.0,2.0,3.0,2.6666666666666665,1.1111111111111112,5.0,27.0,22.0,16.0,7.333333333333333,5.0,3.0,3.3333333333333335,1.1111111111111112,5.0,3.3333333333333335,1.1111111111111112,0.3
Tm(CuTe)3,2.1,0.8500000000000001,1.8928571428571428,1.9,6.0,2.0,3.0,12.0,3.4285714285714284,11.0,190.0,58.0,142.85714285714286,13.469387755102044,1.0,2.0,1.5714285714285714,1.0,4.0,1.7142857142857142,1.9591836734693877,11.0,16.0,5.0,13.714285714285714,2.326530612244898,2.0,2.0,0.8571428571428571,0.9795918367346939,2.0,1.4285714285714286,0.489795918367347,0.14
Tm2O3,3.44,2.19,2.564,3.44,6.0,4.0,3.0,10.8,6.24,16.0,190.0,124.0,115.6,59.52,2.0,2.0,2.0,2.0,4.0,2.4,1.9200000000000004,6.0,15.0,9.0,9.6,4.32,2.0,2.0,1.2,0.9600000000000002,2.0,1.6,0.48,4.53
Tm4Sb2Se11.68,2.55,1.2999999999999998,2.199321266968326,2.55,6.0,2.0,3.0,12.945701357466064,4.500317356319486,16.0,190.0,70.0,137.98642533936652,23.764869679163,2.0,2.0,2.0,2.0,4.0,2.981900452488688,1.3492762228455601,15.0,16.0,1.0,15.660633484162895,0.44839376753137755,3.0,3.0,1.660633484162896,0.751417866137057,3.0,1.8868778280542986,0.40130218463995415,1.22
TmAs,2.18,0.9300000000000002,1.715,1.25,6.0,2.0,3.0,9.0,6.0,3.0,190.0,71.0,154.5,35.5,2.0,2.0,2.0,2.0,3.0,1.5,1.5,15.0,15.0,0.0,15.0,0.0,3.0,3.0,1.5,1.5,3.0,2.0,1.0,1.18
UHg3(TeCl3)2,3.16,1.7800000000000002,2.545,3.16,7.0,4.0,3.0,14.416666666666666,3.111111111111111,17.0,196.0,94.0,123.33333333333333,21.333333333333332,2.0,2.0,2.0,2.0,5.0,3.1666666666666665,2.111111111111111,6.0,26.0,20.0,13.166666666666666,7.361111111111111,2.0,2.0,0.8333333333333334,0.5555555555555555,20.0,2.5,2.9166666666666665,2.6
UHg4(AsCl3)2,3.16,1.7800000000000002,2.5153846153846158,3.16,7.0,4.0,3.0,14.076923076923077,2.9822485207100593,17.0,196.0,94.0,121.07692307692308,18.24852071005917,2.0,2.0,2.0,2.0,5.0,2.769230769230769,2.1301775147928996,6.0,26.0,20.0,14.0,7.6923076923076925,3.0,3.0,0.9230769230769231,0.7100591715976332,20.0,2.4615384615384617,2.8639053254437874,1.9
UO,3.44,2.06,2.41,1.38,7.0,5.0,3.0,9.5,6.5,3.0,196.0,130.0,131.0,65.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,6.0,6.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,20.0,11.0,9.0,1.5
UO2,3.44,2.06,2.7533333333333334,3.44,7.0,5.0,3.0,11.666666666666666,5.777777777777779,16.0,196.0,130.0,109.33333333333333,57.77777777777777,2.0,2.0,2.0,2.0,4.0,2.6666666666666665,1.777777777777778,6.0,6.0,0.0,6.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,20.0,8.0,8.0,2.18
UP2S7,2.58,1.2000000000000002,2.382,2.58,7.0,4.0,3.0,14.5,2.3,16.0,196.0,91.0,114.5,16.3,2.0,2.0,2.0,2.0,4.0,3.4,0.8400000000000001,5.0,6.0,1.0,5.8,0.3200000000000001,3.0,3.0,2.0,0.4,20.0,4.0,3.2,1.41
UP2S9,2.58,1.2000000000000002,2.4149999999999996,2.58,7.0,4.0,3.0,14.75,1.9583333333333333,16.0,196.0,91.0,112.91666666666667,13.847222222222227,2.0,2.0,2.0,2.0,4.0,3.5,0.75,5.0,6.0,1.0,5.833333333333333,0.27777777777777796,3.0,3.0,2.0,0.3333333333333333,20.0,3.6666666666666665,2.722222222222222,1.41
V2Bi4O11,3.44,1.81,2.892941176470588,3.44,6.0,4.0,5.0,14.470588235294118,2.228373702422145,16.0,153.0,87.0,95.52941176470588,38.214532871972324,2.0,2.0,2.0,2.0,4.0,3.2941176470588234,0.9134948096885814,5.0,29.0,24.0,11.294117647058824,8.332179930795848,3.0,3.0,2.0,0.47058823529411764,7.0,2.823529411764706,1.065743944636678,2.0
V2Cd2Te2O11,3.44,1.81,2.8635294117647057,3.44,5.0,3.0,5.0,14.235294117647058,2.6989619377162635,16.0,153.0,87.0,93.88235294117646,36.08304498269896,2.0,2.0,2.0,2.0,4.0,3.0588235294117645,1.439446366782007,5.0,16.0,11.0,7.764705882352941,2.9342560553633215,2.0,2.0,1.5294117647058822,0.7197231833910035,7.0,2.3529411764705883,1.0934256055363323,2.48
V2Pb4(Se2O7)3,3.44,1.81,3.0339393939393937,3.44,6.0,4.0,5.0,15.090909090909092,1.4876033057851235,16.0,153.0,87.0,90.78787878787878,31.54820936639118,2.0,2.0,2.0,2.0,4.0,3.515151515151515,0.793388429752066,5.0,28.0,23.0,10.424242424242424,6.288337924701561,4.0,4.0,2.121212121212121,0.45546372819100084,7.0,2.5454545454545454,0.8925619834710743,3.37
V2Zn3TeO10,3.44,1.81,2.7943749999999996,3.44,5.0,3.0,5.0,13.875,2.921875,16.0,153.0,87.0,91.875,32.34375,2.0,2.0,2.0,2.0,4.0,2.75,1.71875,5.0,16.0,11.0,7.625,2.6875,2.0,2.0,1.375,0.859375,7.0,2.25,1.1875,2.96
V3As2O9,3.44,1.81,2.8721428571428573,3.44,4.0,2.0,5.0,13.5,3.642857142857143,16.0,153.0,87.0,92.21428571428571,33.704081632653065,2.0,2.0,2.0,2.0,4.0,3.0,1.2857142857142858,5.0,15.0,10.0,7.071428571428571,2.265306122448979,3.0,3.0,1.7142857142857142,0.7346938775510203,7.0,3.2142857142857144,1.6224489795918369,0.76
V3Bi(PbO4)3,3.44,1.81,2.9042105263157896,3.44,6.0,4.0,5.0,13.894736842105264,2.8088642659279777,16.0,153.0,87.0,96.6842105263158,38.7590027700831,2.0,2.0,2.0,2.0,4.0,3.0,1.263157894736842,5.0,29.0,24.0,10.526315789473685,7.462603878116343,4.0,4.0,2.0526315789473686,0.7146814404432135,7.0,3.1578947368421053,1.479224376731302,2.5
V3Cd4(TeO5)3,3.44,1.81,2.782,3.44,5.0,3.0,5.0,14.04,2.8224,16.0,153.0,87.0,97.56,37.872,2.0,2.0,2.0,2.0,4.0,2.88,1.6128,5.0,16.0,11.0,8.04,3.1776,2.0,2.0,1.44,0.8064,7.0,2.28,1.1328,2.66
V3Pb2Se5O18,3.44,1.81,3.007857142857143,3.44,6.0,4.0,5.0,14.678571428571429,2.1709183673469385,16.0,153.0,87.0,90.67857142857143,31.7295918367347,2.0,2.0,2.0,2.0,4.0,3.4285714285714284,0.9387755102040817,5.0,28.0,23.0,9.25,5.089285714285714,4.0,4.0,1.9285714285714286,0.4132653061224489,7.0,2.6785714285714284,1.1147959183673468,3.14
VAg(IO4)2,3.44,1.81,3.033333333333333,3.44,5.0,3.0,5.0,14.833333333333334,2.2777777777777772,16.0,153.0,87.0,92.0,34.666666666666664,1.0,2.0,1.9166666666666667,2.0,5.0,3.5,1.1666666666666667,5.0,17.0,12.0,8.166666666666666,3.4166666666666665,2.0,2.0,1.5,0.6666666666666666,7.0,2.1666666666666665,0.8055555555555554,2.24
VAg2I3O11,3.44,1.81,3.018235294117647,3.44,5.0,3.0,5.0,14.941176470588236,2.0968858131487886,16.0,153.0,87.0,93.29411764705883,35.32179930795848,1.0,2.0,1.8823529411764706,2.0,5.0,3.4705882352941178,1.2249134948096885,5.0,17.0,12.0,8.470588235294118,3.605536332179931,2.0,2.0,1.4705882352941178,0.6851211072664359,7.0,2.0,0.5882352941176471,2.16
VBi(SeO4)2,3.44,1.81,3.0224999999999995,3.44,6.0,4.0,5.0,15.0,1.6666666666666667,16.0,153.0,87.0,89.08333333333333,30.777777777777775,2.0,2.0,2.0,2.0,4.0,3.5833333333333335,0.6944444444444443,5.0,29.0,24.0,9.5,5.416666666666667,3.0,3.0,1.9166666666666667,0.31944444444444436,7.0,2.5,0.8333333333333334,2.2
VBi24O41,3.44,1.81,2.8962121212121215,3.44,6.0,4.0,5.0,15.469696969696969,0.6588613406795227,16.0,153.0,87.0,97.13636363636364,38.68457300275482,2.0,2.0,2.0,2.0,4.0,3.5757575757575757,0.527089072543618,5.0,29.0,24.0,14.348484848484848,10.65564738292011,3.0,3.0,2.3333333333333335,0.48484848484848486,7.0,2.4393939393939394,0.5459136822773186,3.25
VCu3S4,2.58,0.9500000000000002,2.20625,2.58,4.0,1.0,5.0,12.75,3.25,16.0,153.0,48.0,121.125,16.125,1.0,2.0,1.625,2.0,4.0,2.0,2.0,5.0,11.0,6.0,7.75,2.4375,2.0,2.0,1.0,1.0,7.0,2.25,1.1875,1.0
VFeSb,2.05,0.41999999999999993,1.8366666666666667,1.63,5.0,1.0,5.0,9.333333333333334,3.777777777777778,5.0,153.0,21.0,141.33333333333334,7.777777777777781,2.0,2.0,2.0,2.0,3.0,1.0,1.3333333333333333,5.0,15.0,10.0,9.333333333333334,3.777777777777778,3.0,3.0,1.0,1.3333333333333333,7.0,4.666666666666667,1.5555555555555556,0.46
VGa(TeO4)2,3.44,1.81,2.9299999999999997,3.44,5.0,3.0,5.0,14.833333333333334,1.944444444444444,16.0,153.0,87.0,89.91666666666667,31.88888888888889,2.0,2.0,2.0,2.0,4.0,3.4166666666666665,0.9722222222222223,5.0,16.0,11.0,8.166666666666666,3.4166666666666665,5.0,5.0,2.0833333333333335,0.4861111111111112,7.0,2.6666666666666665,1.111111111111111,3.0
VIn(NiO3)2,3.44,1.81,2.787,3.44,5.0,3.0,5.0,13.4,3.12,16.0,153.0,87.0,93.9,33.480000000000004,2.0,2.0,2.0,2.0,4.0,2.5,1.8,5.0,13.0,8.0,7.4,2.16,5.0,5.0,1.7,1.02,7.0,2.8,1.2799999999999998,1.92
VO,3.44,1.81,2.535,1.63,4.0,2.0,5.0,10.5,5.5,5.0,153.0,87.0,109.5,43.5,2.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,6.0,1.0,5.5,0.5,2.0,2.0,1.0,1.0,7.0,4.5,2.5,0.3
VTeHO5,3.44,1.81,2.89125,3.44,5.0,4.0,1.0,12.75,4.875,16.0,153.0,122.0,81.5,32.0,1.0,2.0,1.875,2.0,4.0,3.0,1.5,1.0,16.0,15.0,6.5,2.375,2.0,2.0,1.5,0.75,7.0,2.5,1.125,2.51
VZn2BiO6,3.44,1.81,2.759,3.44,6.0,4.0,5.0,14.0,2.6,16.0,153.0,87.0,94.1,33.72,2.0,2.0,2.0,2.0,4.0,2.7,1.6200000000000003,5.0,29.0,24.0,9.4,4.960000000000001,3.0,3.0,1.5,0.9,7.0,2.2,1.12,2.4
