composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
ZrAl5Ni2,13.0,40.0,27.0,20.125,8.90625,13.0,44.0,73.0,66.375,8.28125,73.0,933.47,2128.0,1194.53,1281.41875,434.93593749999997,933.47,2.34375,121.0,175.0,54.0,128.5,11.625,121.0,1.91,0.5799999999999998,1.6500000000000001,1.61,2.0,2.0,2.0,3.0,10.0,7.0,4.875,2.5625,3.0,8.0,4.625,10.32,23.195,15.779375,2.7296875000000003,16.48,194.0,225.0,True
Nd2O3,8.0,60.0,52.0,28.8,24.96,8.0,19.0,87.0,59.8,32.64,87.0,54.8,1294.0,1239.2,550.48,594.816,54.8,6.24,66.0,201.0,135.0,120.0,64.8,66.0,3.44,2.3,2.52,3.44,2.0,2.0,2.0,6.0,6.0,0.0,6.0,0.0,6.0,10.0,5.2,9.105,34.81,19.387,12.338400000000002,9.105,12.0,194.0,False
CaIrO3,8.0,77.0,69.0,24.2,21.119999999999997,8.0,7.0,87.0,65.6,25.68,87.0,54.8,2739.0,2684.2,803.6800000000001,898.6560000000002,54.8,5.04,66.0,176.0,110.0,103.0,44.4,66.0,3.44,2.44,2.7039999999999997,3.44,2.0,2.0,2.0,2.0,23.0,21.0,8.6,5.76,6.0,3.0,1.8,9.105,37.77,15.859,8.7644,9.105,12.0,225.0,True
K2NbCuS4,16.0,41.0,25.0,21.5,6.75,16.0,3.0,88.0,58.625,30.71875,88.0,336.53,2750.0,2413.4700000000003,791.78375,631.0506250000001,388.36,5.9375,105.0,203.0,98.0,140.25,37.3125,105.0,2.58,1.7600000000000002,1.9325,2.58,2.0,1.5,2.0,1.0,11.0,10.0,5.25,2.1875,6.0,7.0,2.25,11.07,73.1066666667,34.826354166674996,19.140156250012495,25.786875,70.0,229.0,False
Cs5Bi(PSe3)4,15.0,83.0,68.0,37.54545454545455,12.06611570247934,34.0,5.0,89.0,68.68181818181819,28.946280991735534,89.0,301.59,544.4,242.81,420.43409090909086,91.52334710743803,494.0,5.1652892561983474,107.0,244.0,137.0,147.0909090909091,44.132231404958674,120.0,2.55,1.7599999999999998,2.0604545454545455,2.55,2.0,1.7727272727272727,2.0,1.0,29.0,28.0,11.181818181818182,6.876033057851239,16.0,3.0,2.0,22.5702380952,115.765,46.0498160173091,31.688719992132235,25.92,2.0,229.0,False
Li6FeNi9O20,3.0,28.0,25.0,12.666666666666666,8.407407407407407,8.0,1.0,87.0,65.27777777777777,24.135802469135804,87.0,54.8,1811.0,1756.2,588.365,637.7416666666667,54.8,4.6913580246913575,66.0,132.0,66.0,92.66666666666667,29.629629629629633,66.0,3.44,2.46,2.6027777777777774,3.44,2.0,1.8333333333333333,2.0,1.0,10.0,9.0,6.222222222222222,1.9876543209876543,6.0,4.0,1.8888888888888888,9.105,16.5933333333,10.701944444438888,1.9653549382626534,9.105,12.0,229.0,True
Cu3Bi6S10I,16.0,83.0,67.0,39.9,27.169999999999998,16.0,64.0,96.0,84.2,6.059999999999998,88.0,386.85,1357.77,970.92,580.508,233.17860000000005,388.36,1.2,105.0,148.0,43.0,123.65,18.65,105.0,2.66,0.7600000000000002,2.314,2.58,2.0,1.85,2.0,6.0,29.0,23.0,14.2,9.16,6.0,3.0,2.1,11.07,43.015,26.589687500000004,5.458718750000003,25.786875,12.0,225.0,False
Cu15Si4,14.0,29.0,15.0,25.842105263157894,4.986149584487535,29.0,64.0,78.0,66.94736842105263,4.653739612188365,64.0,1357.77,1687.0,329.23,1427.0815789473684,109.43933518005538,1357.77,0.9972299168975071,111.0,132.0,21.0,127.57894736842105,6.980609418282547,132.0,1.9,0.0,1.9000000000000001,1.9,2.0,1.2105263157894737,1.0,4.0,11.0,7.0,9.526315789473685,2.3268698060941824,11.0,4.0,1.631578947368421,11.07,20.44,13.042631578947368,3.114681440443213,11.07,225.0,227.0,True
CdSnO3,8.0,50.0,42.0,24.4,19.68,8.0,70.0,87.0,82.2,5.76,87.0,54.8,594.22,539.4200000000001,252.73999999999995,237.52799999999996,54.8,1.44,66.0,144.0,78.0,96.2,36.239999999999995,66.0,3.44,1.75,2.794,3.44,2.0,2.0,2.0,6.0,14.0,8.0,8.8,3.3600000000000003,6.0,4.0,2.0,9.105,33.285,16.019,8.2968,9.105,12.0,194.0,False
NdAs,33.0,60.0,27.0,46.5,13.5,33.0,19.0,84.0,51.5,32.5,19.0,1090.0,1294.0,204.0,1192.0,102.0,1090.0,6.0,119.0,201.0,82.0,160.0,41.0,119.0,2.18,1.0400000000000003,1.6600000000000001,1.14,2.0,2.0,2.0,6.0,15.0,9.0,10.5,4.5,6.0,10.0,6.5,22.175,34.81,28.4925,6.317500000000001,22.175,166.0,194.0,False
Ca6Ag16N,7.0,47.0,40.0,38.21739130434783,12.219281663516067,47.0,7.0,82.0,50.608695652173914,22.752362948960304,65.0,63.05,1234.93,1171.88,1152.692608695652,114.41724007561444,1234.93,3.5614366729678646,71.0,176.0,105.0,149.8695652173913,13.633270321361062,145.0,3.04,2.04,1.7356521739130433,1.93,2.0,1.3043478260869565,1.0,2.0,11.0,9.0,8.391304347826088,3.6294896030245747,11.0,3.0,0.8260869565217391,14.76875,37.77,21.85516304347826,8.303393194706997,16.33,194.0,225.0,True
MgSi7Ir3,12.0,77.0,65.0,31.0,25.09090909090909,14.0,60.0,78.0,72.18181818181819,7.404958677685949,78.0,923.0,2739.0,1816.0,1904.4545454545455,455.206611570248,1687.0,3.1239669421487606,111.0,141.0,30.0,121.9090909090909,13.884297520661157,111.0,2.2,0.8900000000000001,1.9281818181818182,1.9,2.0,2.0,2.0,2.0,23.0,21.0,9.0,7.636363636363637,4.0,4.0,3.3636363636363638,14.21,22.89,18.963636363636365,2.5928925619834713,20.44,194.0,227.0,True
Cd0.02In0.98Te0.02As0.98,33.0,52.0,19.0,41.17999999999999,8.0164,33.0,70.0,90.0,79.50999999999999,4.609999999999999,75.0,429.75,1090.0,660.25,757.8463,325.510626,429.75,1.02,119.0,144.0,25.0,130.70999999999998,11.4758,119.0,2.18,0.4900000000000002,1.9783,1.78,2.0,2.0,2.0,12.0,16.0,4.0,14.0,1.02,13.0,5.0,3.9400000000000004,19.495,34.7633333333,23.295733333333004,1.1743333333330004,22.175,139.0,194.0,False
K6Ta1.03Nb2.97S25,16.0,73.0,57.0,20.313142857142857,6.61185306122449,16.0,3.0,88.0,68.77228571428572,27.46816326530612,88.0,336.53,3290.0,2953.4700000000003,665.268,508.2930285714286,388.36,5.469387755102042,105.0,203.0,98.0,128.71942857142858,33.88489795918368,105.0,2.58,1.7600000000000002,2.1633428571428572,2.58,2.0,1.7437142857142858,2.0,1.0,19.0,18.0,5.440571428571429,1.5972528979591833,6.0,7.0,2.4,18.12,73.1066666667,33.027716428577136,13.741354367356402,25.786875,70.0,229.0,False
Ge0.05Pb0.95Se1,32.0,82.0,50.0,56.74999999999999,23.987499999999997,34.0,79.0,89.0,84.95,4.05,89.0,494.0,1211.4,717.4000000000001,562.57475,68.57475000000001,494.0,1.0,120.0,146.0,26.0,132.35,12.9675,120.0,2.55,0.54,2.4319999999999995,2.55,2.0,2.0,2.0,14.0,28.0,14.0,21.65,6.0325,16.0,4.0,3.0,23.005,28.11,26.887375,1.1614937499999989,25.92,14.0,225.0,False
In0.5Ga0.5P1,15.0,49.0,34.0,27.5,12.5,15.0,74.0,83.0,78.75,4.25,83.0,302.91,429.75,126.83999999999997,341.81500000000005,43.967500000000015,317.3,1.0,107.0,142.0,35.0,119.5,12.5,107.0,2.19,0.4099999999999999,1.9925,2.19,2.0,2.0,2.0,5.0,13.0,8.0,9.0,4.0,5.0,5.0,4.0,18.8575,24.26,22.0644940476,1.6034970238000001,22.5702380952,2.0,139.0,False
SrTl2,38.0,81.0,43.0,66.66666666666667,19.11111111111111,81.0,8.0,76.0,53.333333333333336,30.222222222222218,76.0,577.0,1050.0,473.0,734.6666666666666,210.2222222222222,577.0,4.888888888888888,145.0,195.0,50.0,161.66666666666666,22.222222222222218,145.0,1.62,0.6700000000000002,1.3966666666666667,1.62,2.0,2.0,2.0,2.0,27.0,25.0,18.666666666666668,11.111111111111109,27.0,5.0,3.3333333333333335,26.91,54.23,36.016666666666666,12.142222222222221,26.91,194.0,225.0,True
YbNd2CuS5,16.0,70.0,54.0,33.22222222222222,20.074074074074076,16.0,19.0,88.0,64.55555555555556,26.049382716049383,88.0,388.36,1357.77,969.41,775.5077777777778,430.16419753086416,388.36,5.432098765432098,105.0,201.0,96.0,138.44444444444446,38.592592592592595,105.0,2.58,1.4400000000000002,2.037777777777778,2.58,2.0,1.8888888888888888,2.0,6.0,16.0,10.0,7.666666666666667,2.592592592592593,6.0,10.0,3.4444444444444446,11.07,34.81,27.082708333333333,4.9981944444444455,25.786875,70.0,225.0,False
Ba2NdInSe5,34.0,60.0,26.0,43.44444444444444,10.493827160493828,34.0,9.0,89.0,61.888888888888886,33.03703703703704,89.0,429.75,1294.0,864.25,688.1944444444445,273.2037037037037,494.0,5.851851851851852,120.0,215.0,95.0,152.55555555555554,38.51851851851851,120.0,2.55,1.6599999999999997,1.9388888888888889,2.55,2.0,2.0,2.0,2.0,16.0,14.0,11.444444444444445,5.407407407407408,16.0,10.0,2.7777777777777777,24.26,63.59,35.09444444444445,12.664691358024692,25.92,14.0,229.0,False
Ge3Bi3O10.5,8.0,83.0,75.0,26.0,22.90909090909091,8.0,79.0,87.0,85.36363636363636,2.314049586776862,87.0,54.8,1211.4,1156.6000000000001,354.10909090909087,380.9388429752066,54.8,0.6942148760330578,66.0,148.0,82.0,90.72727272727273,31.471074380165287,66.0,3.44,1.4300000000000002,2.9218181818181814,3.44,2.0,2.0,2.0,6.0,29.0,23.0,11.636363636363637,7.173553719008265,6.0,4.0,2.5454545454545454,9.105,32.95,15.967727272727274,8.734380165289256,9.105,12.0,225.0,False
MgIn3,12.0,49.0,37.0,39.75,13.875,49.0,68.0,75.0,73.25,2.625,75.0,429.75,923.0,493.25,553.0625,184.96875,429.75,4.125,141.0,142.0,1.0,141.75,0.375,142.0,1.78,0.47,1.6625,1.78,2.0,2.0,2.0,2.0,13.0,11.0,10.25,4.125,13.0,5.0,3.75,22.89,24.26,23.9175,0.5137500000000008,24.26,139.0,194.0,True
In0.3Ga0.7As1,31.0,49.0,18.0,34.7,4.290000000000002,33.0,74.0,84.0,79.15,4.85,84.0,302.91,1090.0,787.0899999999999,715.481,374.519,1090.0,1.0,119.0,142.0,23.0,123.5,5.55,119.0,2.18,0.40000000000000013,1.9905,2.18,2.0,2.0,2.0,13.0,15.0,2.0,14.0,1.0,15.0,5.0,4.0,18.8575,24.26,21.326625,1.7283875,22.175,64.0,166.0,False
Mn3PtN,7.0,78.0,71.0,32.0,18.4,25.0,52.0,82.0,60.2,9.84,52.0,63.05,2041.4,1978.3500000000001,1332.29,507.6960000000001,1519.0,2.6399999999999997,71.0,139.0,68.0,124.8,21.520000000000003,139.0,3.04,1.49,1.9939999999999998,1.55,2.0,1.8,2.0,5.0,24.0,19.0,10.0,5.6,7.0,5.0,4.0,10.4875862069,15.02,12.250301724139998,2.115258620688,10.4875862069,194.0,225.0,True
SrIn2Rh,38.0,49.0,11.0,45.25,3.75,49.0,8.0,75.0,54.25,23.125,75.0,429.75,2237.0,1807.25,1036.625,606.875,429.75,3.75,142.0,195.0,53.0,155.25,19.875,142.0,2.28,1.3299999999999998,1.6974999999999998,1.78,2.0,1.75,2.0,2.0,13.0,11.0,9.25,3.75,13.0,5.0,3.25,13.64,54.23,29.0975,12.566249999999997,24.26,139.0,225.0,True
Ba2ScTaO6,8.0,73.0,65.0,25.4,21.759999999999998,8.0,9.0,87.0,59.9,32.52,87.0,54.8,3290.0,3235.2,743.28,826.176,54.8,6.24,66.0,215.0,149.0,116.6,60.720000000000006,66.0,3.44,2.55,2.528,3.44,2.0,2.0,2.0,2.0,19.0,17.0,6.2,2.56,6.0,9.0,2.8,9.105,63.59,22.216500000000003,16.5531,9.105,12.0,229.0,False
Cd0.99Ga0.01Sb0.01Te0.99,31.0,52.0,21.0,49.91,2.08,48.0,70.0,90.0,79.99499999999999,9.955000000000002,70.0,302.91,903.78,600.8699999999999,657.88905,66.58214999999997,594.22,1.99,122.0,144.0,22.0,140.89499999999998,3.07395,138.0,2.1,0.41000000000000014,1.89535,1.69,2.0,2.0,2.0,12.0,16.0,4.0,14.0,1.99,12.0,5.0,1.03,18.8575,34.7633333333,27.1099624999835,7.621337499983499,19.495,64.0,194.0,False
Ba3BSbSe6,5.0,56.0,51.0,38.90909090909091,11.520661157024792,34.0,9.0,89.0,65.27272727272727,30.69421487603307,89.0,494.0,2348.0,1854.0,837.7981818181817,375.0525619834711,494.0,5.355371900826446,84.0,215.0,131.0,144.36363636363637,38.528925619834716,120.0,2.55,1.6599999999999997,2.0054545454545454,2.55,2.0,2.0,2.0,2.0,16.0,14.0,10.909090909090908,6.297520661157026,16.0,5.0,1.8181818181818181,7.1725,63.59,35.00204545454546,15.593429752066118,25.92,14.0,229.0,False
GeS,16.0,32.0,16.0,24.0,8.0,16.0,79.0,88.0,83.5,4.5,79.0,388.36,1211.4,823.0400000000001,799.8800000000001,411.52000000000004,388.36,1.0,105.0,120.0,15.0,112.5,7.5,105.0,2.58,0.5700000000000003,2.295,2.01,2.0,2.0,2.0,6.0,14.0,8.0,10.0,4.0,6.0,4.0,3.0,23.005,25.786875,24.3959375,1.3909374999999997,23.005,70.0,225.0,False
K3Ga3Ge7Se20,19.0,34.0,15.0,31.939393939393938,2.5234159779614336,34.0,3.0,89.0,77.6969696969697,14.253443526170797,89.0,302.91,1211.4,908.49,614.488484848485,253.23518824609744,494.0,2.5234159779614327,120.0,203.0,83.0,127.72727272727273,13.685950413223145,120.0,2.55,1.73,2.210909090909091,2.55,2.0,1.9090909090909092,2.0,1.0,16.0,15.0,13.93939393939394,2.5234159779614327,16.0,5.0,2.606060606060606,18.8575,73.1066666667,28.949318181821212,8.028608815432506,25.92,14.0,229.0,False
SiHg3,14.0,80.0,66.0,63.5,24.75,80.0,71.0,78.0,72.75,2.625,71.0,234.32,1687.0,1452.68,597.49,544.755,234.32,0.75,111.0,132.0,21.0,126.75,7.875,132.0,2.0,0.10000000000000009,1.975,2.0,2.0,2.0,2.0,4.0,26.0,22.0,20.5,8.25,26.0,4.0,1.0,20.44,25.2375862069,24.038189655175,1.799094827587501,25.2375862069,166.0,227.0,True
CsGdO3,8.0,64.0,56.0,28.6,24.72,8.0,5.0,87.0,58.6,34.08,87.0,54.8,1586.0,1531.2,410.39799999999997,470.2407999999999,54.8,6.719999999999999,66.0,244.0,178.0,127.6,73.92,66.0,3.44,2.65,2.462,3.44,2.0,1.8,2.0,1.0,10.0,9.0,5.8,1.9200000000000004,6.0,16.0,4.6,9.105,115.765,35.025999999999996,32.2956,9.105,12.0,229.0,True
TmPd,46.0,69.0,23.0,57.5,11.5,46.0,37.0,62.0,49.5,12.5,37.0,1818.0,1828.05,10.049999999999955,1823.025,5.024999999999977,1818.0,3.5,139.0,190.0,51.0,164.5,25.5,139.0,2.2,0.9500000000000002,1.725,1.25,2.0,1.0,0.0,10.0,15.0,5.0,12.5,2.5,10.0,1.0,0.5,14.41,29.78,22.095,7.6850000000000005,14.41,194.0,225.0,True
LuBPd3,5.0,71.0,66.0,42.8,15.120000000000001,46.0,41.0,72.0,59.8,7.520000000000001,62.0,1828.05,2348.0,519.95,1953.6299999999999,157.74799999999996,1828.05,2.4800000000000004,84.0,187.0,103.0,137.6,21.440000000000005,139.0,2.2,0.9300000000000002,1.982,2.2,2.0,0.8,0.0,3.0,17.0,14.0,10.0,2.8,10.0,9.0,2.8,7.1725,28.865,15.853500000000002,5.204600000000001,14.41,166.0,225.0,True
K2Sn(AuS2)2,16.0,79.0,63.0,34.44444444444444,23.259259259259256,16.0,3.0,88.0,63.333333333333336,26.814814814814817,88.0,336.53,1337.33,1000.8,600.6933333333333,327.394074074074,388.36,4.740740740740741,105.0,203.0,98.0,137.44444444444446,29.481481481481485,105.0,2.58,1.7600000000000002,2.111111111111111,2.58,2.0,1.5555555555555556,2.0,1.0,25.0,24.0,10.0,7.555555555555555,6.0,4.0,1.7777777777777777,16.7,73.1066666667,35.11620370371111,16.88465020577284,25.786875,70.0,229.0,False
CaMg2N2,7.0,20.0,13.0,11.6,3.6799999999999997,7.0,7.0,82.0,61.4,21.759999999999998,68.0,63.05,1115.0,1051.95,617.42,443.4960000000001,63.05,6.24,71.0,176.0,105.0,120.0,39.2,71.0,3.04,2.04,1.94,1.31,2.0,2.0,2.0,2.0,5.0,3.0,3.2,1.44,2.0,3.0,1.2,14.76875,37.77,22.6175,6.279000000000001,14.76875,194.0,225.0,False
In(PSe2)2,15.0,49.0,34.0,30.714285714285715,8.979591836734693,34.0,75.0,89.0,85.28571428571429,4.244897959183673,89.0,317.3,494.0,176.7,434.3357142857143,68.18775510204081,494.0,0.8163265306122448,107.0,142.0,35.0,119.42857142857143,7.10204081632653,120.0,2.55,0.7699999999999998,2.337142857142857,2.55,2.0,2.0,2.0,5.0,16.0,11.0,12.428571428571429,4.244897959183674,16.0,5.0,2.7142857142857144,22.5702380952,25.92,24.725782312914287,1.3648202138122454,25.92,2.0,139.0,False
Li4Cu(PO4)2,3.0,29.0,26.0,9.0,4.266666666666667,8.0,1.0,87.0,62.0,32.53333333333333,87.0,54.8,1357.77,1302.97,283.0353333333333,243.4510222222222,54.8,5.688888888888888,66.0,132.0,66.0,92.4,28.16,66.0,3.44,2.46,2.5146666666666664,3.44,2.0,1.6666666666666667,2.0,1.0,11.0,10.0,4.866666666666666,2.0622222222222226,6.0,3.0,1.8,9.105,22.5702380952,13.02825396824,4.445904761887999,9.105,2.0,229.0,True
VCu3S4,16.0,29.0,13.0,21.75,5.75,16.0,46.0,88.0,73.75,14.25,88.0,388.36,2183.0,1794.6399999999999,976.21875,587.85875,388.36,3.25,105.0,153.0,48.0,121.125,16.125,105.0,2.58,0.9500000000000002,2.20625,2.58,2.0,1.625,2.0,5.0,11.0,6.0,7.75,2.4375,6.0,7.0,2.25,11.07,25.786875,18.6709375,7.115937499999999,25.786875,70.0,229.0,False
Ba3MgTa2O9,8.0,73.0,65.0,26.533333333333335,24.17777777777778,8.0,9.0,87.0,64.93333333333334,26.88888888888889,87.0,54.8,3290.0,3235.2,733.08,813.936,54.8,6.239999999999999,66.0,215.0,149.0,114.66666666666667,58.4,66.0,3.44,2.55,2.529333333333333,3.44,2.0,2.0,2.0,2.0,19.0,17.0,6.666666666666667,3.2888888888888888,6.0,7.0,2.1333333333333333,9.105,63.59,22.123,16.689066666666665,9.105,12.0,229.0,False
Sn0.2Te0.2Pb0.8Se0.8,34.0,82.0,48.0,56.6,20.32,34.0,80.0,90.0,85.0,4.2,81.0,494.0,722.66,228.65999999999997,560.618,64.40200000000002,494.0,1.0,120.0,146.0,26.0,134.10000000000002,11.279999999999996,120.0,2.55,0.5899999999999999,2.358,2.33,2.0,2.0,2.0,14.0,28.0,14.0,20.6,5.920000000000001,16.0,4.0,3.0,25.92,34.7633333333,28.416833333330004,2.2429333333280015,25.92,14.0,225.0,False
In0.2Ga0.8As1,31.0,49.0,18.0,33.8,3.0399999999999983,33.0,74.0,84.0,79.1,4.9,84.0,302.91,1090.0,787.0899999999999,709.139,380.861,1090.0,1.0,119.0,142.0,23.0,122.5,3.9000000000000004,119.0,2.18,0.40000000000000013,1.9920000000000002,2.18,2.0,2.0,2.0,13.0,15.0,2.0,14.0,1.0,15.0,5.0,4.0,18.8575,24.26,21.0565,1.7591999999999999,22.175,64.0,166.0,False
La2S3,16.0,57.0,41.0,32.4,19.68,16.0,13.0,88.0,58.0,36.0,88.0,388.36,1193.0,804.64,710.216,386.2272,388.36,6.24,105.0,207.0,102.0,145.8,48.96,105.0,2.58,1.48,1.9880000000000002,2.58,2.0,2.0,2.0,3.0,6.0,3.0,4.8,1.44,6.0,9.0,4.8,25.786875,36.8975,30.231125,5.333100000000001,25.786875,70.0,194.0,False
BaSi2,14.0,56.0,42.0,28.0,18.666666666666668,14.0,9.0,78.0,55.0,30.666666666666668,78.0,1000.0,1687.0,687.0,1458.0,305.3333333333333,1687.0,5.333333333333333,111.0,215.0,104.0,145.66666666666666,46.22222222222222,111.0,1.9,1.0099999999999998,1.5633333333333332,1.9,2.0,2.0,2.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,4.0,2.6666666666666665,20.44,63.59,34.82333333333333,19.177777777777777,20.44,227.0,229.0,False
Cs3Nb2AsSe11,33.0,55.0,22.0,38.470588235294116,6.429065743944636,34.0,5.0,89.0,68.94117647058823,27.730103806228374,89.0,301.59,2750.0,2448.41,760.5158823529412,506.87674740484425,494.0,5.529411764705882,119.0,244.0,125.0,147.0,38.23529411764706,120.0,2.55,1.7599999999999998,2.105882352941176,2.55,2.0,1.7058823529411764,2.0,1.0,16.0,15.0,12.0,5.529411764705882,16.0,7.0,2.4705882352941178,18.18,115.765,40.64411764705883,26.513252595155713,25.92,14.0,229.0,False
LaSi,14.0,57.0,43.0,35.5,21.5,14.0,13.0,78.0,45.5,32.5,13.0,1193.0,1687.0,494.0,1440.0,247.0,1193.0,5.5,111.0,207.0,96.0,159.0,48.0,111.0,1.9,0.7999999999999998,1.5,1.1,2.0,2.0,2.0,3.0,4.0,1.0,3.5,0.5,3.0,9.0,6.5,20.44,36.8975,28.668750000000003,8.22875,20.44,194.0,227.0,True
Li4Cr3NiO8,3.0,28.0,25.0,11.0,7.0,8.0,1.0,87.0,56.75,30.78125,87.0,54.8,2180.0,2125.2,657.5725,704.71375,54.8,6.0,66.0,139.0,73.0,98.8125,32.8125,66.0,3.44,2.46,2.395625,3.44,2.0,1.5625,2.0,1.0,10.0,9.0,5.0,2.0,6.0,6.0,2.5,9.105,16.5933333333,11.443958333325,2.5746874999874994,9.105,12.0,229.0,True
MgV4O6,8.0,23.0,15.0,13.818181818181818,6.677685950413223,8.0,46.0,87.0,70.36363636363636,18.14876033057851,87.0,54.8,2183.0,2128.2,907.6181818181817,930.3471074380166,54.8,5.75206611570248,66.0,153.0,87.0,104.45454545454545,41.9504132231405,66.0,3.44,2.13,2.588181818181818,3.44,2.0,2.0,2.0,2.0,6.0,4.0,5.2727272727272725,0.793388429752066,6.0,7.0,3.6363636363636362,9.105,22.89,11.77818181818182,2.916198347107438,9.105,12.0,229.0,True
ZrSe3,34.0,40.0,6.0,35.5,2.25,34.0,44.0,89.0,77.75,16.875,89.0,494.0,2128.0,1634.0,902.5,612.75,494.0,4.5,120.0,175.0,55.0,133.75,20.625,120.0,2.55,1.2199999999999998,2.245,2.55,2.0,2.0,2.0,4.0,16.0,12.0,13.0,4.5,16.0,8.0,3.5,23.195,25.92,25.238750000000003,1.0218749999999996,25.92,14.0,194.0,False
ZrTi2O,8.0,40.0,32.0,23.0,8.5,22.0,43.0,87.0,54.25,16.375,43.0,54.8,2128.0,2073.2,1516.2,730.7,1941.0,4.5,66.0,175.0,109.0,140.25,37.125,160.0,3.44,2.11,1.9625,1.54,2.0,2.0,2.0,4.0,6.0,2.0,4.5,0.75,4.0,8.0,6.5,9.105,23.195,16.42,3.6574999999999998,16.69,12.0,194.0,True
Rb2NaNiF6,9.0,37.0,28.0,16.7,10.379999999999999,9.0,2.0,93.0,62.9,36.120000000000005,93.0,53.5,1728.0,1674.5,304.479,301.17479999999995,53.5,6.6,57.0,220.0,163.0,107.2,60.24000000000001,57.0,3.98,3.16,2.836,3.98,2.0,1.7,2.0,1.0,10.0,9.0,5.5,2.7,7.0,2.0,1.1,9.7075,90.7225,27.925333333329995,25.382466666662,9.7075,15.0,229.0,True
HfS3,16.0,72.0,56.0,30.0,21.0,16.0,45.0,88.0,77.25,16.125,88.0,388.36,2506.0,2117.64,917.77,794.115,388.36,4.5,105.0,175.0,70.0,122.5,26.25,105.0,2.58,1.28,2.2600000000000002,2.58,2.0,2.0,2.0,6.0,18.0,12.0,9.0,4.5,6.0,8.0,3.5,22.2,25.786875,24.89015625,1.3450781249999988,25.786875,70.0,194.0,False
SrIn4Pt,38.0,78.0,40.0,52.0,8.666666666666666,49.0,8.0,75.0,61.833333333333336,17.944444444444443,75.0,429.75,2041.4,1611.65,801.7333333333332,495.9777777777778,429.75,3.1111111111111107,136.0,195.0,59.0,149.83333333333334,15.055555555555562,142.0,2.28,1.3299999999999998,1.7249999999999999,1.78,2.0,1.8333333333333333,2.0,2.0,24.0,22.0,13.0,3.6666666666666665,13.0,5.0,3.6666666666666665,15.02,54.23,27.715000000000003,8.838333333333333,24.26,139.0,225.0,True
Nb4Co2PdSe12,27.0,46.0,19.0,35.36842105263158,3.490304709141276,34.0,47.0,89.0,75.47368421052632,17.085872576177287,89.0,494.0,2750.0,2256.0,1173.2657894736842,858.0199445983378,494.0,4.254847645429362,120.0,164.0,44.0,130.89473684210526,14.792243767313018,120.0,2.55,0.9499999999999997,2.261052631578947,2.55,2.0,1.6842105263157894,2.0,5.0,16.0,11.0,12.631578947368421,4.254847645429362,16.0,7.0,3.0526315789473686,10.245,25.92,22.034736842105264,4.907700831024932,25.92,14.0,229.0,True
K2Sn2Hg3S8,16.0,80.0,64.0,33.733333333333334,22.844444444444445,16.0,3.0,88.0,72.2,18.933333333333334,88.0,234.32,505.08,270.76,366.20399999999995,60.6666666666667,388.36,3.5555555555555554,105.0,203.0,98.0,128.0,24.533333333333335,105.0,2.58,1.7600000000000002,2.146666666666667,2.58,2.0,1.8666666666666667,2.0,1.0,26.0,25.0,10.4,7.2,6.0,4.0,1.7333333333333334,25.2375862069,73.1066666667,32.98607279694,10.778538952752,25.786875,70.0,229.0,False
Ba5Ga6GeP12,15.0,56.0,41.0,28.25,13.25,15.0,9.0,83.0,65.16666666666667,23.402777777777775,83.0,302.91,1211.4,908.49,493.1858333333334,271.02375000000006,317.3,4.0625,107.0,215.0,108.0,133.79166666666666,33.83680555555555,107.0,2.19,1.2999999999999998,1.8166666666666667,2.19,2.0,2.0,2.0,2.0,14.0,12.0,6.75,3.7291666666666665,5.0,5.0,2.9166666666666665,18.8575,63.59,30.205952380933336,13.910019841277778,22.5702380952,2.0,229.0,False
